,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Accounts Payable,1248000000.0,1299000000.0,1223000000.0,1151000000.0
Total Assets,10022000000.0,10274000000.0,10333000000.0,11149000000.0
Total Non Current Assets,8984000000.0,9094000000.0,9366000000.0,10146000000.0
Other Non Current Assets,724000000.0,749000000.0,737000000.0,591000000.0
Non Current Deferred Assets,147000000.0,200000000.0,111000000.0,153000000.0
Non Current Deferred Taxes Assets,147000000.0,200000000.0,111000000.0,153000000.0
Non Current Note Receivables,8000000.0,120000000.0,123000000.0,131000000.0
Investments And Advances,412000000.0,334000000.0,332000000.0,452000000.0
Long Term Equity Investment,412000000.0,334000000.0,332000000.0,452000000.0
Goodwill And Other Intangible Assets,6299000000.0,6337000000.0,6462000000.0,7310000000.0
Other Intangible Assets,3050000000.0,3186000000.0,3340000000.0,3467000000.0
Goodwill,3249000000.0,3151000000.0,3122000000.0,3843000000.0
Net PPE,1814000000.0,1808000000.0,2056000000.0,2092000000.0
Accumulated Depreciation,-3094000000.0,-2760000000.0,-2445000000.0,-2171000000.0
Gross PPE,1814000000.0,1808000000.0,2056000000.0,2092000000.0
Leases,100000000.0,109000000.0,111000000.0,105000000.0
Construction In Progress,313000000.0,156000000.0,510000000.0,505000000.0
Other Properties,1814000000.0,1808000000.0,2056000000.0,2092000000.0
Machinery Furniture Equipment,1910000000.0,1683000000.0,1464000000.0,1175000000.0
Buildings And Improvements,70000000.0,81000000.0,63000000.0,63000000.0
Land And Improvements,32000000.0,38000000.0,38000000.0,38000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1038000000.0,1180000000.0,967000000.0,1003000000.0
Other Current Assets,326000000.0,267000000.0,214000000.0,216000000.0
Prepaid Assets,,246000000.0,194000000.0,194000000.0
Inventory,,,10000000.0,11000000.0
Inventories Adjustments Allowances,,,-3000000.0,-5000000.0
Finished Goods,,,13000000.0,13000000.0
Raw Materials,,,0.0,3000000.0
Receivables,655000000.0,722000000.0,672000000.0,670000000.0
Other Receivables,81000000.0,96000000.0,113000000.0,138000000.0
Duefrom Related Parties Current,42000000.0,,,22000000.0
Accounts Receivable,655000000.0,722000000.0,672000000.0,670000000.0
Allowance For Doubtful Accounts Receivable,-11000000.0,-10000000.0,-15000000.0,-14000000.0
Gross Accounts Receivable,585000000.0,636000000.0,574000000.0,546000000.0
Cash Cash Equivalents And Short Term Investments,57000000.0,191000000.0,71000000.0,106000000.0
Cash And Cash Equivalents,57000000.0,191000000.0,71000000.0,106000000.0
