,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Accounts Payable,638000000.0,737000000.0,623000000.0,305000000.0
Total Assets,27780000000.0,27734000000.0,15516000000.0,10931000000.0
Total Non Current Assets,22223000000.0,22687000000.0,10359000000.0,2951000000.0
Other Non Current Assets,417000000.0,344000000.0,283000000.0,225000000.0
Non Current Deferred Assets,64000000.0,11000000.0,8000000.0,65000000.0
Non Current Deferred Taxes Assets,64000000.0,11000000.0,8000000.0,65000000.0
Investments And Advances,105000000.0,98000000.0,43000000.0,19000000.0
Goodwill And Other Intangible Assets,20199000000.0,20797000000.0,8865000000.0,1682000000.0
Other Intangible Assets,6419000000.0,7061000000.0,3252000000.0,28000000.0
Goodwill,13780000000.0,13736000000.0,5613000000.0,1654000000.0
Net PPE,1438000000.0,1437000000.0,1160000000.0,960000000.0
Accumulated Depreciation,-1472000000.0,-1438000000.0,-1340000000.0,-1294000000.0
Gross PPE,1438000000.0,1437000000.0,1160000000.0,960000000.0
Leases,404000000.0,366000000.0,350000000.0,298000000.0
Construction In Progress,360000000.0,283000000.0,122000000.0,90000000.0
Other Properties,1438000000.0,1437000000.0,1160000000.0,960000000.0
Machinery Furniture Equipment,1002000000.0,1012000000.0,995000000.0,963000000.0
Buildings And Improvements,382000000.0,378000000.0,375000000.0,372000000.0
Land And Improvements,79000000.0,79000000.0,79000000.0,79000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,5557000000.0,5047000000.0,5157000000.0,7980000000.0
Other Current Assets,354000000.0,287000000.0,316000000.0,314000000.0
Restricted Cash,420000000.0,431000000.0,457000000.0,455000000.0
Prepaid Assets,354000000.0,287000000.0,316000000.0,314000000.0
Receivables,1121000000.0,1048000000.0,514000000.0,161000000.0
Taxes Receivable,29000000.0,93000000.0,123000000.0,12000000.0
Notes Receivable,687000000.0,509000000.0,,
Accounts Receivable,405000000.0,446000000.0,391000000.0,149000000.0
Allowance For Doubtful Accounts Receivable,-7000000.0,-31000000.0,-96000000.0,-12000000.0
Gross Accounts Receivable,412000000.0,477000000.0,487000000.0,161000000.0
Cash Cash Equivalents And Short Term Investments,3662000000.0,3281000000.0,3870000000.0,7050000000.0
Other Short Term Investments,814000000.0,485000000.0,1308000000.0,608000000.0
Cash And Cash Equivalents,2848000000.0,2796000000.0,2562000000.0,6442000000.0
