,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Payables,15255000000.0,10025000000.0,6051000000.0,3771000000.0
Total Tax Payable,1235000000.0,1122000000.0,777000000.0,611000000.0
Accounts Payable,15255000000.0,10025000000.0,6051000000.0,3771000000.0
Total Assets,82338000000.0,62131000000.0,52148000000.0,34309000000.0
Total Non Current Assets,41421000000.0,35031000000.0,25431000000.0,22206000000.0
Other Non Current Assets,4193000000.0,2138000000.0,1536000000.0,1077000000.0
Non Current Note Receivables,,,,393000000.0
Goodwill And Other Intangible Assets,593000000.0,1717000000.0,520000000.0,537000000.0
Other Intangible Assets,593000000.0,1717000000.0,313000000.0,339000000.0
Goodwill,194000000.0,200000000.0,207000000.0,198000000.0
Net PPE,36635000000.0,31176000000.0,23375000000.0,20199000000.0
Accumulated Depreciation,-10459000000.0,-7918000000.0,-6072000000.0,-11726000000.0
Gross PPE,36635000000.0,31176000000.0,23375000000.0,20199000000.0
Leases,2366000000.0,1826000000.0,1421000000.0,1087000000.0
Construction In Progress,4281000000.0,5598000000.0,1694000000.0,764000000.0
Other Properties,31600000000.0,26665000000.0,20284000000.0,17752000000.0
Machinery Furniture Equipment,5035000000.0,4511000000.0,3091000000.0,2447000000.0
Land And Improvements,7751000000.0,4675000000.0,3662000000.0,3024000000.0
Properties,6889000000.0,6913000000.0,6861000000.0,14130000000.0
Current Assets,40917000000.0,27100000000.0,26717000000.0,12103000000.0
Other Current Assets,2941000000.0,1723000000.0,1346000000.0,713000000.0
Restricted Cash,,,,246000000.0
Prepaid Assets,,1723000000.0,1346000000.0,713000000.0
Inventory,12839000000.0,5757000000.0,4101000000.0,3552000000.0
Other Inventories,842000000.0,575000000.0,434000000.0,406000000.0
Finished Goods,3475000000.0,1277000000.0,1666000000.0,1356000000.0
Work In Process,2385000000.0,1089000000.0,493000000.0,362000000.0
Raw Materials,6137000000.0,2816000000.0,1508000000.0,1428000000.0
Receivables,2952000000.0,1913000000.0,1886000000.0,1324000000.0
Accounts Receivable,2952000000.0,1913000000.0,1886000000.0,1324000000.0
Cash Cash Equivalents And Short Term Investments,22185000000.0,17707000000.0,19384000000.0,6268000000.0
Other Short Term Investments,5932000000.0,131000000.0,,
Cash And Cash Equivalents,22185000000.0,17576000000.0,19384000000.0,6268000000.0
