,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Current Deferred Revenue,82000000.0,67293000.0,86614000.0,107256000.0
Current Debt And Capital Lease Obligation,2273000000.0,1377759000.0,603639000.0,209397000.0
Current Capital Lease Obligation,142000000.0,92343000.0,55246000.0,23259000.0
Current Debt,2131000000.0,1285416000.0,548393000.0,186138000.0
Other Current Borrowings,2131000000.0,1285416000.0,548393000.0,186138000.0
Line Of Credit,134000000.0,590542000.0,496088000.0,116310000.0
Current Provisions,3454000000.0,2393179000.0,1733095000.0,894057000.0
Payables And Accrued Expenses,2691000000.0,1977371000.0,1190612000.0,534397000.0
Current Accrued Expenses,,41427000.0,29550000.0,35603000.0
Payables,2691000000.0,1977371000.0,1190612000.0,534397000.0
Other Payable,884000000.0,650055000.0,207358000.0,101841000.0
Total Tax Payable,414000000.0,291456000.0,215918000.0,60247000.0
Accounts Payable,1393000000.0,1035860000.0,767336000.0,372309000.0
Total Assets,13736000000.0,10101158000.0,6526332000.0,4781691000.0
Total Non Current Assets,2783000000.0,1926179000.0,1179525000.0,992835000.0
Other Non Current Assets,256000000.0,133545000.0,67615000.0,58241000.0
Non Current Deferred Assets,346000000.0,181266000.0,134916000.0,117582000.0
Non Current Deferred Taxes Assets,346000000.0,181266000.0,134916000.0,117582000.0
Non Current Note Receivables,32000000.0,61011000.0,16619000.0,6439000.0
Non Current Accounts Receivable,34000000.0,,,
Financial Assets,0.0,6752000.0,,
Investments And Advances,322000000.0,88598000.0,166111000.0,263983000.0
Investmentin Financial Assets,301000000.0,75539000.0,,
Held To Maturity Securities,245000000.0,22783000.0,,
Available For Sale Securities,56000000.0,52756000.0,,
Goodwill And Other Intangible Assets,178000000.0,193217000.0,99366000.0,101884000.0
Other Intangible Assets,25000000.0,44974000.0,14155000.0,14275000.0
Goodwill,153000000.0,148243000.0,85211000.0,87609000.0
Net PPE,1649000000.0,1268542000.0,694898000.0,444706000.0
Accumulated Depreciation,-683000000.0,-391331000.0,-253222000.0,-187999000.0
Gross PPE,1649000000.0,1268542000.0,694898000.0,444706000.0
Other Properties,1649000000.0,1268542000.0,694898000.0,444706000.0
Machinery Furniture Equipment,1304000000.0,863540000.0,434263000.0,267463000.0
Properties,118000000.0,141077000.0,96974000.0,80832000.0
Current Assets,10953000000.0,8174979000.0,5346807000.0,3788856000.0
Other Current Assets,281000000.0,287350000.0,152959000.0,88736000.0
Hedging Assets Current,1000000.0,10012000.0,,
Restricted Cash,2672000000.0,1665570000.0,651830000.0,66684000.0
Prepaid Assets,38000000.0,40426000.0,28378000.0,45309000.0
Inventory,152000000.0,253077000.0,118140000.0,8626000.0
Receivables,4780000000.0,3136641000.0,1297800000.0,597520000.0
Other Receivables,2946000000.0,1839389000.0,863073000.0,379969000.0
Taxes Receivable,127000000.0,165993000.0,78538000.0,75283000.0
Loans Receivable,1704000000.0,1199059000.0,385036000.0,182105000.0
Accounts Receivable,130000000.0,98193000.0,49691000.0,35446000.0
Allowance For Doubtful Accounts Receivable,-14000000.0,-8349000.0,-7294000.0,-6325000.0
Gross Accounts Receivable,144000000.0,106542000.0,56985000.0,41771000.0
Cash Cash Equivalents And Short Term Investments,3030000000.0,2791915000.0,3097700000.0,2981981000.0
Other Short Term Investments,1120000000.0,207329000.0,1241306000.0,1597241000.0
Cash And Cash Equivalents,1910000000.0,2584586000.0,1856394000.0,1384740000.0
