,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Non Current Deferred Taxes Assets,35000000.0,42000000.0,45000000.0,29000000.0
Non Current Note Receivables,,,0.0,50000000.0
Financial Assets,140000000.0,3000000.0,12000000.0,19000000.0
Investments And Advances,1000000000.0,30000000.0,88000000.0,151000000.0
Investmentin Financial Assets,49000000.0,59000000.0,42000000.0,41000000.0
Available For Sale Securities,1000000.0,1000000.0,1000000.0,1000000.0
Trading Securities,48000000.0,58000000.0,41000000.0,40000000.0
Long Term Equity Investment,1000000000.0,30000000.0,88000000.0,151000000.0
Investmentsin Associatesat Cost,1000000000.0,30000000.0,88000000.0,151000000.0
Goodwill And Other Intangible Assets,43255000000.0,44038000000.0,44152000000.0,44289000000.0
Other Intangible Assets,23183000000.0,23856000000.0,23968000000.0,24117000000.0
Goodwill,20072000000.0,20182000000.0,20184000000.0,20172000000.0
Net PPE,2491000000.0,2494000000.0,2212000000.0,2028000000.0
Accumulated Depreciation,-1651000000.0,-1349000000.0,-1020000000.0,-729000000.0
Gross PPE,5023000000.0,4516000000.0,3877000000.0,3254000000.0
Construction In Progress,251000000.0,138000000.0,393000000.0,274000000.0
Other Properties,983000000.0,762000000.0,725000000.0,575000000.0
Machinery Furniture Equipment,3025000000.0,2773000000.0,2185000000.0,1877000000.0
Buildings And Improvements,720000000.0,793000000.0,520000000.0,473000000.0
Land And Improvements,44000000.0,50000000.0,54000000.0,55000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3804000000.0,3057000000.0,2388000000.0,2273000000.0
Other Current Assets,471000000.0,447000000.0,323000000.0,403000000.0
Hedging Assets Current,35000000.0,144000000.0,45000000.0,31000000.0
Assets Held For Sale Current,,0.0,2000000.0,165000000.0
Restricted Cash,0.0,1000000.0,15000000.0,26000000.0
Prepaid Assets,68000000.0,447000000.0,323000000.0,403000000.0
Inventory,1314000000.0,894000000.0,762000000.0,654000000.0
Inventories Adjustments Allowances,-27000000.0,-19000000.0,-24000000.0,-16000000.0
Finished Goods,858000000.0,577000000.0,520000000.0,447000000.0
Work In Process,8000000.0,6000000.0,6000000.0,8000000.0
Raw Materials,475000000.0,330000000.0,260000000.0,215000000.0
Receivables,1484000000.0,1148000000.0,1048000000.0,1115000000.0
Other Receivables,167000000.0,112000000.0,85000000.0,65000000.0
Taxes Receivable,17000000.0,14000000.0,11000000.0,4000000.0
Accounts Receivable,1484000000.0,1148000000.0,1048000000.0,1115000000.0
Allowance For Doubtful Accounts Receivable,-9000000.0,-7000000.0,-21000000.0,-9000000.0
Gross Accounts Receivable,1493000000.0,1155000000.0,1069000000.0,1124000000.0
Cash Cash Equivalents And Short Term Investments,535000000.0,567000000.0,240000000.0,75000000.0
Cash And Cash Equivalents,535000000.0,567000000.0,240000000.0,75000000.0
